name,address,address_line_2,city,province,postal_code,latitude,longitude,phone,email,fuel_brand,price_zone,available_fuel_types,fuel_prices_petrol_95,fuel_prices_petrol_93,fuel_prices_diesel_50ppm,fuel_prices_diesel_500ppm,other_offerings,contact_1_name,contact_1_surname,contact_1_email,contact_1_office_phone,contact_1_mobile_phone,contact_2_name,contact_2_surname,contact_2_email,contact_2_office_phone,contact_2_mobile_phone,vat_number,bank_name,account_holder,account_number,branch_code
"Engen","349 Kempston Road",,"Port Elizabeth","Eastern Cape",,-33.931897,25.587321,+27 41 451 4632,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","298 Govan Mbeki Avenue",,"Port Elizabeth","Eastern Cape",,-33.95518,25.613922,+27 41 585 5110,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Ibhayi","Eastern Cape",,-33.9058836,25.597729,+27 41 454 0006,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Qumza Highway",,"Mdantsane","Eastern Cape",,-32.9263701,27.7277342,,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","14 Buffelsfontein Road",,"Port Elizabeth","Eastern Cape",,-33.994953,25.535286,+27 41 368 2846,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Motherwell","Eastern Cape",,-33.809449,25.5945712,+27 41 462 0718,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","71 Cathcart Street",,"King William's Town","Eastern Cape",,-32.8774859,27.390451,+27 43 643 3200,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Spine Road",,"Mdanstane","Eastern Cape",,-32.939696,27.758768,+27 43 721 0357,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","63 Sutherland Street",,"Mthatha","Eastern Cape",,-31.588526,28.785146,+27 47 531 1509,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Haworthia Drive",,"Port Elizabeth","Eastern Cape",,-33.9200496,25.5310577,+27 41 457 1452,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","543 Cape Road",,"Port Elizabeth","Eastern Cape",,-33.9429886,25.5121351,+27 41 360 8757,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Ibhayi","Eastern Cape",,-33.8413391,25.5330927,+27 41 463 2564,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","37 Piet Retief Street",,"Burgersdorp","Eastern Cape",,-30.9931443,26.3311294,+27 51 653 1835,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","10110 Sandile Road",,"Mdantsane","Eastern Cape",,-32.9421239,27.7551047,+27 43 760 0853,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","9846 Shai Road",,"Mdantsane","Eastern Cape",,-32.9431531,27.7603603,+27 43 761 6126,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","41 Durban Street",,"Uitenhage","Eastern Cape",,-33.773342,25.40133,+27 41 992 5074,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Mthatha","Eastern Cape",,-31.597254,28.791011,+27 47 531 0107,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","128 Buffalo Road",,"King William's Town","Eastern Cape",,-32.8874657,27.3919848,+27 43 643 3672,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Port Elizabeth","Eastern Cape",,-33.982246,25.5932856,+27 41 581 2967,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","7 Aalwyn Drive",,"Uitenhage","Eastern Cape",,-33.7570002,25.4184824,+27 41 922 7412,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","30 Maclear Road",,"Elliot","Eastern Cape",,-31.333038,27.8535841,+27 51 923 4570,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","28 Cuyler Street",,"Uitenhage","Eastern Cape",,-33.764747,25.392718,+27 41 991 0772,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Colesberg","Eastern Cape",,-30.7268248,25.0844722,+27 51 753 0219,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Titsa Road",,"Cala","Eastern Cape",,-31.5255103,27.6952368,+27 45 931 1191,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","154 Rensburg Street",,"Bethelsdorp","Eastern Cape",,-33.8842923,25.5231869,+27 41 481 4292,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","103 Somerset Street",,"Aliwal North","Eastern Cape",,-30.699488,26.709159,+27 51 634 2622,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","St Leonards Road",,"Port Elizabeth","Eastern Cape",,-33.902441,25.561862,+27 41 452 4466,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","1 Allister Miller Drive",,"Port Elizabeth","Eastern Cape",,-33.98235,25.6102,+27 41 581 0589,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-31.8159533,28.7631002,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","79 Nojoli Street",,"Somerset East","Eastern Cape",5850,-32.7197756,25.5819735,+27 42 243 1180,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","BP",,"Colchester","Eastern Cape",,-33.6911387,25.8258686,+27 41 468 0107,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","93 Cuyler Street",,"Uitenhage","Eastern Cape",6230,-33.7704292,25.3881236,+27 41 991 0805,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","H F Verwoerd Drive",,"Despatch","Eastern Cape",6219,-33.7979243,25.4846287,+27 41 933 1334,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","183 Kempston Road",,"Sidwell","Eastern Cape",6061,-33.9215272,25.5964338,+27 41 453 3430,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","276a Oxford Street",,"East London","Eastern Cape",5201,-33.003453,27.8994412,+27 43 722 0783,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","50 Uitenhage Road",,"North End","Eastern Cape",6001,-33.9300031,25.6013714,+27 41 484 7398,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","123 Heugh Road",,"Walmer","Eastern Cape",6070,-33.9800446,25.5976452,+27 41 581 4247,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","Corner 10th Avenue & Main Road",,"Gqeberha","Eastern Cape",6065,-33.9807406,25.5798344,+27 41 581 1750,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","556 Govan Mbeki Avenue",,"Port Elizabeth","Eastern Cape",6001,-33.9458579,25.6059494,+27 41 484 3661,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","50 Cape Road",,"Port Elizabeth","Eastern Cape",6070,-33.9524355,25.5766498,+27 41 363 1920,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","Salamntu Street",,"Kwazakhele","Eastern Cape",6061,-33.8699098,25.5818499,+27 41 466 8115,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","1 Gulls Way",,"East London","Eastern Cape",5201,-32.9358937,27.9934482,+27 43 740 1603,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","59 Cape Road",,"Port Elizabeth","Eastern Cape",6065,-33.9604943,25.6021192,+27 41 373 4499,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","153 Circular Drive",,"Walmer","Eastern Cape",UNALLOC,-33.9786063,25.5351719,+27 41 367 2554,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","BP",,"Port Elizabeth","Eastern Cape",6020,-33.9216891,25.5538811,+27 41 457 1100,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","136 Luneville Road",,"Lorraine","Eastern Cape",6070,-33.965989,25.5089308,+27 41 367 2319,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","BP",,"Galvendale","Eastern Cape",6016,-33.9200537,25.5646518,+27 41 456 3461,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","10 Gately Street",,"East London","Eastern Cape",5205,-33.0027545,27.9058823,+27 43 742 0607,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-32.3320496,28.1472945,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Northern Cape",6970,-31.8944906,23.065922,+27 53 622 0088,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Northern Cape",6970,-31.8953133,23.0654283,+27 53 622 0088,,Shell,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",9795,-30.7008881,25.1263562,+27 51 753 0643,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",9750,-30.6871027,26.7066061,+27 51 633 3341,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Port Elizabeth","Eastern Cape",6055,-33.9201879,25.2932076,+27 82 447 7440,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","150 Durban Street",,"Unknown","Eastern Cape",6229,-33.7668313,25.392193,+27 41 992 2912,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",6070,-33.9668061,25.499041,+27 82 654 3293,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",6059,-33.8801971,25.4930261,+27 41 481 6376,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","147 Heugh Road",,"Unknown","Eastern Cape",6070,-33.9812495,25.5947511,+27 41 581 6761,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","5 Harrower Road",,"Unknown","Eastern Cape",6001,-33.9448159,25.6026248,+27 41 373 3837,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","128 Commercial Road",,"Unknown","Eastern Cape",6001,-33.9192678,25.5890531,+27 41 451 3654,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","498 Govan Mbeki Avenue",,"Unknown","Eastern Cape",6001,-33.9486278,25.606697,+27 41 484 7824,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","1 Struanway",,"Unknown","Eastern Cape",6200,-33.9080395,25.5838856,+27 41 453 6676,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","57 Commercial Road",,"Unknown","Eastern Cape",6001,-33.9208891,25.5921044,+27 41 453 9808,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Main Street",,"Motherwell","Eastern Cape",6211,-33.800994,25.6050334,+27 41 469 1243,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Mthatha","Eastern Cape",5100,-31.6135279,28.7338222,+27 47 537 0761,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Main Street",,"Unknown","Eastern Cape",5400,-32.0393546,27.81985,+27 47 488 0014,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",5601,-32.8735359,27.38928,+27 43 643 3565,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","658 Independence Boulevard",,"Unknown","Eastern Cape",5605,-32.8541485,27.4356056,+27 40 635 0171,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",5219,-32.9446661,27.759263,+27 43 761 4718,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",5219,-32.9493961,27.7774596,+27 43 760 3281,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","17 Main Road",,"Unknown","Eastern Cape",5257,-32.9375183,28.0067547,+27 43 740 2001,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",5201,-32.9705265,27.8951932,+27 43 110 0211,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",9795,-30.7013507,25.126643,+27 51 753 0643,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-32.8302222,27.2056675,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Venterstad Gas Station","Venterstad Gas Station",,"Unknown","Eastern Cape",,-30.775031,25.7978276,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Garage","Balmoral Road",,"Unknown","Eastern Cape",6059,-33.86373,25.4606786,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Garage","Balmoral Road",,"Unknown","Eastern Cape",6059,-33.8637317,25.4606784,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",,-31.5988999,29.5273819,,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","55 Fleet Street",,"East London","Eastern Cape",5201,-33.0182906,27.9114859,+27 43 722 5508,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Colesberg 1-Stop","Colesberg 1-Stop",,"Unknown","Eastern Cape",,-30.7264641,25.0841349,,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Metro Park","Astron Metro Park",,"Unknown","Eastern Cape",,-30.6895513,25.1516498,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Metro Park","Astron Metro Park",,"Colesburg","Eastern Cape",,-30.6888058,25.1524469,+27 860 300 860,,Astron Energy,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Caltex",,"Unknown","Northern Cape",,-31.4112211,23.9491776,,,Caltex,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-32.2647843,24.5413877,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","1 Glenroy Drive",,"Gqeberha","Eastern Cape",6025,-33.9561012,25.5041909,+27 41 360 6262,,Total,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",6001,-33.8959548,25.5300796,+27 41 481 8038,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell Station","Address not available",,"Unknown","Eastern Cape",,-33.4002505,25.1622142,,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Caltex",,"Unknown","Eastern Cape",,-33.8212268,25.6442766,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Energy","Astron Energy",,"Gqeberha","Eastern Cape",,-33.9277492,25.4208192,+27 41 372 1972,,Astron Energy,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Matanzima Road",,"KwaNobuhle","Eastern Cape",6242,-33.8061496,25.3963727,+27 41 977 2884,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Matanzima Road",,"KwaNobuhle","Eastern Cape",,-33.8055082,25.395452,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Mollies Vulstasie","Mollies Vulstasie",,"Unknown","Northern Cape",,-30.5873211,23.5063898,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Shell",,"Unknown","Eastern Cape",,-31.6749064,28.0022996,,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Sasol","Sasol",,"Engcobo","Eastern Cape",5050,-31.6751884,28.0017033,+27 65 967 5887,,Sasol,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TotalEnergies","TotalEnergies",,"Ngcobo","Eastern Cape",5050,-31.6755796,27.9961695,,,Total,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","Voortrekker Street",,"Indwe","Eastern Cape",5445,-31.4686085,27.3394276,+27 45 952 1239,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","Cathcart Road",,"Unknown","Eastern Cape",5319,-31.9031073,26.8867947,+27 45 838 2890,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Quest","Uitenhage Road",,"Rocklands","Eastern Cape",,-33.8652892,25.3136183,,,Quest Petroleum,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","Ries Street",,"Port Elizabeth","Eastern Cape",6012,-33.9111262,25.6150684,+27 41 457 1100,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total","Total",,"Unknown","Eastern Cape",,-32.1647404,25.6157947,,,Total,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Shell","68 J. A. Calata Street",,"Cradock","Eastern Cape",5880,-32.1654336,25.6161799,+27 48 881 3026,,Shell,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex Station","Kempston Road",,"Unknown","Eastern Cape",,-33.9354165,25.5842467,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Sasol","Strandfontein Road",,"Port Elizabeth","Eastern Cape",6001,-33.9913449,25.6472921,+27 41 583 5307,,Sasol,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Energy","1 Marine Drive",,"Gqeberha","Eastern Cape",6001,-33.9813759,25.6573196,+27 41 583 3157,,Astron Energy,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex La Roche Motors","2 Forest Hill Drive",,"Gqeberha","Eastern Cape",6070,-33.9804846,25.629802,+27 41 585 9999,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex Station","8th Avenue",,"Port Elizabeth","Eastern Cape",,-33.9773582,25.5863311,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Total","Stanford Road",,"Unknown","Eastern Cape",,-33.9127806,25.5599864,,,Total,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Govan Mbeki Avenue",,"Unknown","Eastern Cape",,-33.9547503,25.6138201,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Express","Western Road",,"Unknown","Eastern Cape",,-33.9633153,25.618248,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Astron Energy","Rink Street",,"Gqeberha","Eastern Cape",,-33.9641475,25.611296,,,Astron Energy,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Global","Norongo Street",,"iBhayi","Eastern Cape",,-33.8908164,25.588273,,,Global Oil,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Rose De La Rey Street",,"Unknown","Eastern Cape",,-33.7624713,25.392848,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Quest Station","Main Street",,"Unknown","Eastern Cape",,-33.8007812,25.4726394,,,Quest,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen Station","Algoa Road",,"Unknown","Eastern Cape",,-33.7837915,25.4203349,,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"TopUp Station","Main Street",,"Unknown","Eastern Cape",,-33.7990281,25.4663916,,,TopUp,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Quest","Graaff Reinet Road",,"Unknown","Eastern Cape",,-33.7515818,25.4137113,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Port Elizabeth","Eastern Cape",,-33.9711763,25.6328971,+27 41 585 6094,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Daniel's Service Station","Daniel's Service Station",,"Unknown","Eastern Cape",,-33.7532732,25.4043243,+27 41 992 1770,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Scotts Caltex Garage","Grey Street",,"Tarkastad","Eastern Cape",5370,-32.0083698,26.2628846,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"CBV Filling Station","CBV Filling Station",,"Unknown","Eastern Cape",,-32.5813955,25.1358723,,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Caltex",,"Unknown","Eastern Cape",,-32.7485533,25.806681,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Noorsveld Caltex","Noorsveld Caltex",,"Unknown","Eastern Cape",,-32.9477761,24.6667061,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Murraysburg Vulstasie","26 Leeb Street",,"Unknown","Northern Cape",,-31.9637827,23.7643967,,,Unknown,Inland,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen Station","Address not available",,"Unknown","Eastern Cape",,-30.9927524,26.3313444,,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"BP","1st Avenue",,"Gqeberha","Eastern Cape",,-33.973817,25.6123069,,,BP,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Unknown","Eastern Cape",,-33.948709,25.5633449,,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Caltex","Caltex",,"Unknown","Eastern Cape",,-31.6203374,29.543305,,,Caltex,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-33.6829759,26.6729689,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-33.3124347,26.5310043,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-33.9104006,25.6078552,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Engen","Engen",,"Unknown","Eastern Cape",,-33.6791032,26.6684124,,,Engen,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
"Unknown Station","Address not available",,"Unknown","Eastern Cape",,-32.7746361,26.6390781,,,Unknown,Coastal,Petrol 95|Diesel 50ppm,,,,,Convenience Store,,,,,,,,,,,,,,,
